MediaId,CreatedDate,PostUrl,NrLikes,NrComments,ViewCount,IsVideo,TaggedUsers,MentionedUsers,Caption,Location
2111516863289396872_3781958475,8/16/2019 5:14:27 AM,https://www.instagram.com/p/B1NnWZdnI6I,3526,8,35523,Yes,,@lovliecakes,"Rainbow unicorns 🌈🦄
Art by: @lovliecakes •
•
#drawing #draw #sketch #art#artist #artistic #artsy #illustration #pencil#printmaking #instaart #instaartist #painting#pattern #paint #masterpiece #talent#calligraphy #creative #acrylic #sketching#lettering #watercolor #markers #pottery#ceramics #waxseal #abstract #fluidart#digitalart",
2010382091792760602_3781958475,3/29/2019 4:18:41 PM,https://www.instagram.com/p/BvmT9xsHT8a,3484,5,60020,Yes,,"@naturally.jo,@simply_satisfying_uk,@simply_satisfying_uk,@simply_satisfying_uk","Smoothies •
•
•Make sure you liked and comment⬇️⬇️
•
•
•follow @naturally.jo - credit to them 🙌🏻⬇️
•
•
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk •
•
•
#glossyslime #squishies #asmrvideo #satisfyingsounds#thwocking #slimepressing #jigglyslime #crunchyfloam#anxietyrelief #satisfyingfloam #fishbowlslime #sizzle#jellycubeslime #icebergslime #bubblepopping #daisoclay#crunchyfloam #slimerepost #slimerecipe
#prettyslime #sensory #destress #thickslime #slimemixing #glitterslime #satisfyingsoap #clayslime#floralfoam #satisfyingvideos",
2223532505386713716_3781958475,1/17/2020 6:29:21 PM,https://www.instagram.com/p/B7bkwhqHAJ0,3448,4,94783,Yes,,@hydraulicpresschannel,"Me under stress! 😱🤯😨 Credit: @hydraulicpresschannel •
•
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2105720979993897665_3781958475,8/8/2019 5:18:52 AM,https://www.instagram.com/p/B05BhMgn6rB,3413,8,23410,Yes,,"@blottermedia,@vaustinl","Single clip of a lick animated by @blottermedia 😤🌬
Song: Fat Nick - Boofpack ft. Shakewell
•
•
redit: @vaustinl •
•
#vape #vaping 
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2222496088883892952_3781958475,1/16/2020 8:10:13 AM,https://www.instagram.com/p/B7X5GrknpLY,3410,11,71957,Yes,,@simplysatisfyinguk,"😍 this is so beautiful, I love watching the sand disappear
•
Follow @simplysatisfyinguk for more
-
Credits: @ unknown (DM for credits or removal)
.
.
.
.
.
Hashtags: #fluffyslime #softslime #glitterslime #butterslime#creamcheeseslime #slime #slimerepost #loveslime#viralslime #clickyslime #thickslime #greatslime#amazingslime #redslime #purpleslime #blueslime#orangeslime #yellowslime #greenslime #pinkslime#softbutterslime #christmasslime #satisfying",
2024562037243077095_3781958475,4/18/2019 5:50:23 AM,https://www.instagram.com/p/BwYsHI_nWHn,3406,120,0,No,,@Chiclune,"Which one is your favorite 1-10?🌸💕
Via @Chiclune
.
.
.
#fashionstylist #fashionoftheday #fashionistas#fashionshoot  #fashiondesigner #fashionphoto#fashiontips #fashionpost 
#styleicon #stylemepretty
#nailsaddict #nailsofig #nails2inspire #nailsonpoint#nailsoftheweek #nailspolish
#hairstyling #haironfleek  #hairlove #hairup #hairartist#hairdesign
#beautyqueen #beautyjunkie #beautyaddict #beautymakeup#beautylover #makeuplife #makeupgoals",
2230678134735127364_3781958475,1/27/2020 3:06:24 PM,https://www.instagram.com/p/B709fHlHkNE,3392,5,135398,Yes,,@hydraulicpresschannel,"I believe this is toilet paper 🤣
•
•
Credit: @hydraulicpresschannel •
•
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2219078390090840658_3781958475,1/11/2020 2:59:40 PM,https://www.instagram.com/p/B7LwAniHDpS,3392,120,0,No,,@naturally.jo,"Swipe right - 
Looks delicious!😋1 - 6?🌸💕😋🍧 Don't forget to tag your friends.
📸 @naturally.jo
.
.
.
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2231871054964288875_3781958475,1/29/2020 6:36:28 AM,https://www.instagram.com/p/B75MuZHn21r,3335,3,69957,Yes,,"@hydraulicpresschannel,@simplysatisfying,@simplysatisfyinguk,@simplysatisfyinguk","Wow, these look cool! 👇🏽 Credit: @hydraulicpresschannel - I do not take credit! .

Follow me, for amazing photos & videos 🏝
@simplysatisfying
@simplysatisfyinguk
@simplysatisfyinguk
Turn on post notifications ✅
.
Video belongs to their respective owner!

#glossyslime #squishies #asmrvideo #satisfyingsounds#thwocking #slimepressing #jigglyslime #crunchyfloam#anxietyrelief #satisfyingfloam #fishbowlslime #sizzle#jellycubeslime #icebergslime #bubblepopping #daisoclay#crunchyfloam #slimerepost #slimerecipe
#prettyslime #sensory #destress #thickslime #slimemixing #glitterslime #satisfyingsoap #clayslime#floralfoam #satisfyingvideos",
2227125627480107846_3781958475,1/22/2020 5:28:18 PM,https://www.instagram.com/p/B7oVvVYHutG,3259,5,48954,Yes,,@forestceramicco,"One of the most satisfying videos🤤😍 (Credit: @forestceramicco )
•
•
•

#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #pinkslime #brownslime #blackslime#whiteslime #redslime #slusheeslime #explorepages",
2111280777594226404_3781958475,8/15/2019 9:25:17 PM,https://www.instagram.com/p/B1Mxq5hnUbk,3233,11,20432,Yes,,"@wwfco,@simplysatisfyinguk,@simplysatisfyinguk,@simplysatisfyinguk","Ultraviolet bath bomb!
•
•
Comment your favourite colour!
•
So pretty! 👇🏽 Credit: @wwfco - I do not take credit! .
•
Follow me, for amazing photos & videos 🏝
@simplysatisfyinguk
@simplysatisfyinguk
@simplysatisfyinguk
Turn on post notifications ✅
.
Image belongs to their respective owner!
•
☆
•
#slime #crunchyslime #daiso#daisoclaymixing #butterslime #fluffyslime#oddlysatisfying #clearslime #food #crunchyslime #satisfyingvideo #asmr#explorepage #satisfy #icebergslime#slimetutorial #fishbowlslime #crunchyfloam#talisatossell #asmrsounds #sleepaid #relax#creative #icecream #satisfying #diy",
2026096260772935924_3781958475,4/20/2019 8:38:37 AM,https://www.instagram.com/p/BweI9CAHjj0,3233,839,0,No,,"@simply_satisfying_uk,@dailyart","SWIPE - 
Check out @simply_satisfying_uk for more!
Credit for number 6 - @dailyart
•
•
•
#fashion #style #stylish #love #me #cute #photooftheday#nails #hair #beauty #beautiful #instagood #instafashion#pretty #girly #pink #girl #girls #eyes #model #dress #skirt#shoes #heels #styles #outfit #purse #jewelry #shopping #icecream",
2234471198284941966_3781958475,2/1/2020 8:42:25 PM,https://www.instagram.com/p/B8Cb7dSnYqO,3159,24,0,No,,@kevinbparry,"1, 2 or 3? Which do you prefer? 😄
•
•
Credit: @kevinbparry •
•
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2217100187017210752_3781958475,1/8/2020 9:29:44 PM,https://www.instagram.com/p/B7EuN-WnOuA,3108,5,32014,Yes,,@pan_n_ice,"Red velvet twinkie ice cream rolls! That's a mouthful in its self! 
Would you like to try this? Let me know! •
•
Credit: @pan_n_ice
-
🍰
🍰🍰
🍰🍰🍰
🍰🍰🍰🍰
🍰🍰🍰🍰🍰
tags
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #pinkslime #brownslime #blackslime#whiteslime #redslime #slusheeslime #explorepages
🍰🍰🍰🍰🍰
🍰🍰🍰🍰
🍰🍰🍰
🍰🍰
🍰",
2015967716222885614_3781958475,4/6/2019 9:16:06 AM,https://www.instagram.com/p/Bv6J_T0Ht7u,3104,5,20546,Yes,,"@wwfco,@simply_satisfying_uk,@simply_satisfying_uk,@simply_satisfying_uk","Bath bomb in a bag! •
•
•Make sure you liked and comment⬇️⬇️
•
•
•follow @wwfco - credit to them 🙌🏻⬇️
•
•
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk •
•
•
#glossyslime #squishies #asmrvideo #satisfyingsounds#thwocking #slimepressing #jigglyslime #crunchyfloam#anxietyrelief #satisfyingfloam #fishbowlslime #sizzle#jellycubeslime #icebergslime #bubblepopping #daisoclay#crunchyfloam #slimerepost #slimerecipe
#prettyslime #sensory #destress #thickslime #slimemixing #glitterslime #satisfyingsoap #clayslime#floralfoam #satisfyingvideos",
2109659575725530290_3781958475,8/13/2019 3:44:33 PM,https://www.instagram.com/p/B1HBDToHxyy,3082,10,27790,Yes,,"@snapple,@pan_n_ice","🍓🥝 SNAPPLE 🥝🍓
•
Kiwi and Strawberry all natural @snapple 💕 Another unique sweet treat combo 😜 •
Credit: @pan_n_ice
•
#IceCream #IceRolls #Foodie #FoodBlogger #Blog #Blogger#Events #Oreo #Cupcakes #PanNIce #InstaLove#PicOfTheDay #InstaGood #Love #Follow #InstaDaily#InstaLike #Snapple #vape #hydraulicpress
#fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime #explorepages",
2224903863043866329_3781958475,1/19/2020 3:54:01 PM,https://www.instagram.com/p/B7gckaAH77Z,3079,12,68156,Yes,,"@simplysatisfyinguk,@simply.wines","I could drink all this to myself 🤣
ᐤ
Follow @simplysatisfyinguk for more!
ᐤ
via @simply.wines
•
•
[🏷] #satisfyingvideos #anxietyhelp#crunchyslime #calmdown #sleepaid #squishy #floam#satisfyingvid  #oddlysatisfyingslime #satisfying #crunch#stressrelief #oddlysatisfying #fluffyslime #asmrtingles#satisfyingvideo #satisfying #satisfy #asmr#slimethailand #satisfaction #poke #stretchy#stretching #slime #slimey #wine",
2216701041345128819_3781958475,1/8/2020 8:16:32 AM,https://www.instagram.com/p/B7DTdo-nWlz,3078,0,42534,Yes,,@hydraulicpresschannel,"Glitter steel pipe vs hydraulic press! •
Credit: @hydraulicpresschannel •
•
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2085166347244545091_3781958475,7/10/2019 8:40:50 PM,https://www.instagram.com/p/Bzv_77BHCRD,3000,116,12186,Yes,,"@musiacal,@simply_satisfying_uk,@simply_satisfying_uk,@simply_satisfying_uk","Write 'cute' in your language! •
•
Make sure you liked and comment⬇️⬇️
•
•
•
follow @musiacal - credit to them 🙌🏻⬇️
•
•
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk •
•
•
#glossyslime #squishies #asmrvideo #satisfyingsounds#thwocking #slimepressing #jigglyslime #crunchyfloam#anxietyrelief #satisfyingfloam #fishbowlslime #sizzle#jellycubeslime #icebergslime #bubblepopping #daisoclay#crunchyfloam #slimerepost #slimerecipe
#prettyslime #sensory #destress #thickslime #slimemixing #glitterslime #satisfyingsoap #clayslime#floralfoam #satisfyingvideos",
2231247291696406327_3781958475,1/28/2020 9:57:16 AM,https://www.instagram.com/p/B72-5cTnd83,2994,4,47228,Yes,,"@lightwavepottery),@simplysatisfyinguk","(credit @lightwavepottery)
-
-
-
If you’re from explore, follow @simplysatisfyinguk  for more❤️ -
-
- ✧ #slime #slimey #asmr #asmrsounds #christmas#sleepaid #slimevideo #crunch #crunchy #fluffyslime#jigglyslime #butterslime #crunchyslime #floam#crunchyfloam #satisfying #satisfyingvideo #art #slimer#stressrelief #clearslime #art #satisfy #oddlysatisfying#slimerecipe #slimerepost #satisfyingfloam  #floammaking#daisoclay #slimecompilation",
2234080435642307539_3781958475,2/1/2020 7:46:23 AM,https://www.instagram.com/p/B8BDFHOHBPT,2944,5,48900,Yes,,@pan_n_ice,"🐼 HELLO PANDA 🐼
Would you like to try this? Let me know! •
•
Credit: @pan_n_ice
-
🐼🐼🐼🐼🐼
🐼🐼🐼🐼
🐼🐼🐼
🐼🐼
🐼
tags
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #pinkslime #brownslime #blackslime#whiteslime #redslime #slusheeslime #explorepages
🐼
🐼🐼
🐼🐼🐼
🐼🐼🐼🐼
🐼🐼🐼🐼🐼",
2233741902427720432_3781958475,1/31/2020 8:33:35 PM,https://www.instagram.com/p/B7_2GzmHArw,2934,12,107962,Yes,,,"Making gloves 🧤👀🌀
Tag a friend 👤⠀
•
•
Credit: @ unknown •
•
#satisfyingvideo #slime #slimevideos #slimevideo #crushing#satisfying #satisfyingslimes #slimetutorial #slimepressing#slimevids #slimegoals #asmrsoap #slimeyvideo#asmrcommunity #bestslime #slimereview #asmrsounds#slimevideosdaily #instaslime #foodporndaily #slimeworld#crunchyslime #soapcutting #slimer #satisfy #diys#slimeyslime #satisfyingslime #diy #oddlysatisfying",
2223283250583666560_3781958475,1/17/2020 10:14:20 AM,https://www.instagram.com/p/B7asFZCHX-A,2928,4,55095,Yes,,@sergejmanaenko,"Metal engraving👀 
Tag a friend that needs to see this👇
-
-
-
-
-
Credit: @sergejmanaenko
•
•
Hashtags: #fluffyslime #softslime #glitterslime #butterslime#creamcheeseslime #slime #slimerepost #loveslime#viralslime #clickyslime #thickslime #greatslime#amazingslime #redslime #purpleslime #blueslime#orangeslime #yellowslime #greenslime #pinkslime#softbutterslime #christmasslime #satisfying",
2084257942241928597_3781958475,7/9/2019 2:35:45 PM,https://www.instagram.com/p/BzsxY47neWV,2901,0,15432,Yes,,"@lucidlivingco,@simplysatisfyinguk,@simplysatisfyinguk,@simplysatisfyinguk","Fortune teller bath bomb in a bag!
•
•
I love bath bombs so much, this would be a perfect thing to put in my baths! •
TAG SOMEONE WHO MAY WANT TO SEE THIS
•
Credit: @lucidlivingco - I do not take credit!
•
Follow me, for amazing photos & videos 🏝
@simplysatisfyinguk 
@simplysatisfyinguk 
@simplysatisfyinguk
Turn on post notifications ✅
•
•
Image belongs to their respective owner!",
2027411472545263186_3781958475,4/22/2019 4:11:42 AM,https://www.instagram.com/p/Bwiz_4anK5S,2858,178,0,No,,"@simply_satisfying_uk,@lisanndlenatwins","SWIPE - choose one! ❤ lisa or lena in the comments!
☆
Check out @simply_satisfying_uk for more!
Credit @lisanndlenatwins
•
•
☆
#pink #4u #shoes #lelifamily#cake #mikesinger #lukasrieger #nails#satisfy #slime #purple #musically #black#iphone #apple #trend #muser #video#clothes #teamriger #teamsinger #shuffle#glowup #slowmotion #rainbow#lisaorlena #lisaandlena #teamleli #fashion",
2083714300045461935_3781958475,7/8/2019 8:35:47 PM,https://www.instagram.com/p/Bzq1x2rnImv,2850,13,13809,Yes,,"@wwfco,@simplysatisfyinguk,@simplysatisfyinguk,@simplysatisfyinguk","🌈✨mini refraction bath bomb 🛁 •
•
👇🏽 Credit: @wwfco - I do not take credit! .
•
•
Follow me, for amazing photos & videos 🏝
@simplysatisfyinguk 
@simplysatisfyinguk 
@simplysatisfyinguk
Turn on post notifications ✅
•
•
Image belongs to their respective owner!",
2217730484515832385_3781958475,1/9/2020 6:22:00 PM,https://www.instagram.com/p/B7G9iApHwJB,2829,4,39096,Yes,,@pan_n_ice,"🍍🍍 So, this is pinapple fanta ice cream rolls! The reason why it is so light is because of the flavour of the fanta! Personally, I've never had fanta that tastes like pinapple, but it kinda sounds interesting 🍍🍍•
Would you like to try this? Let me know! •
•
Credit: @pan_n_ice
-
🍍
🍍🍍
🍍🍍🍍
🍍🍍🍍🍍
🍍🍍🍍🍍🍍
tags
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #pinkslime #brownslime #blackslime#whiteslime #redslime #slusheeslime #explorepages
🍍🍍🍍🍍🍍
🍍🍍🍍🍍
🍍🍍🍍
🍍🍍
🍍",
2104994315710213354_3781958475,8/7/2019 5:15:31 AM,https://www.instagram.com/p/B02cS1qH6zq,2823,6,19541,Yes,,@pan_n_ice,"Red velvet twinkie ice cream rolls! That's a mouthful in its self! 
Would you like to try this? Let me know! •
•
Credit: @pan_n_ice
-
🍰
🍰🍰
🍰🍰🍰
🍰🍰🍰🍰
🍰🍰🍰🍰🍰
tags
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #pinkslime #brownslime #blackslime#whiteslime #redslime #slusheeslime #explorepages
🍰🍰🍰🍰🍰
🍰🍰🍰🍰
🍰🍰🍰
🍰🍰
🍰",
2112268463624702409_3781958475,8/17/2019 6:07:51 AM,https://www.instagram.com/p/B1QSPn0nEnJ,2797,14,19983,Yes,,@norico0807.,"Chocolate painting on a plate by @norico0807. 'Aladdin'
•
•
#chocolate #chocolateart
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2007522845887630087_3781958475,3/25/2019 5:37:55 PM,https://www.instagram.com/p/BvcJ2RbnQsH,2780,32,15661,Yes,,"@batt.ly,@simply_satisfying_uk,@simply_satisfying_uk,@simply_satisfying_uk","The glitters looks so satisfying😍💙
•
•
•Normal or glitter?
•
•
•Make sure you liked and comment⬇️⬇️
•
•
•follow @batt.ly - credit to them 🙌🏻⬇️
•
•
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk •
•
•
#glossyslime #squishies #asmrvideo #satisfyingsounds#thwocking #slimepressing #jigglyslime #crunchyfloam#anxietyrelief #satisfyingfloam #fishbowlslime #sizzle#jellycubeslime #icebergslime #bubblepopping #daisoclay#crunchyfloam #slimerepost #slimerecipe
#prettyslime #sensory #destress #thickslime #slimemixing #glitterslime #satisfyingsoap #clayslime#floralfoam #satisfyingvideos",
2234284431145463653_3781958475,2/1/2020 2:32:56 PM,https://www.instagram.com/p/B8Bxdo1nG9l,2711,10,58174,Yes,,"@oddlymesmerizing,@simplysatisfyinguk,@simplysatisfyinguk,@simplysatisfyinguk","credit: @oddlymesmerizing
•
•
@simplysatisfyinguk 
@simplysatisfyinguk 
@simplysatisfyinguk •
•
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #oddlymesmerising  #sellsand #kineticsand #oddlysatisfying #water #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2161599892602876846_3781958475,10/24/2019 7:40:19 AM,https://www.instagram.com/p/B3_i6ZRHfOu,2691,3,37246,Yes,,@hydraulicpresschannel,"Thick Candle vs hydraulic press! 😊 who will win? You decide below! •
•
Credit: @hydraulicpresschannel •
•
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2009470733001871023_3781958475,3/28/2019 10:06:57 AM,https://www.instagram.com/p/BvjEvwrHs6v,2683,27,27690,Yes,,"@musiacal,@simply_satisfying_uk,@simply_satisfying_uk,@simply_satisfying_uk","Normal or water? •
•
•Make sure you liked and comment⬇️⬇️
•
•
•follow @musiacal - credit to them 🙌🏻⬇️
•
•
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk •
•
•
#glossyslime #squishies #asmrvideo #satisfyingsounds#thwocking #slimepressing #jigglyslime #crunchyfloam#anxietyrelief #satisfyingfloam #fishbowlslime #sizzle#jellycubeslime #icebergslime #bubblepopping #daisoclay#crunchyfloam #slimerepost #slimerecipe
#prettyslime #sensory #destress #thickslime #slimemixing #glitterslime #satisfyingsoap #clayslime#floralfoam #satisfyingvideos",
2201226128039800514_3781958475,12/17/2019 11:50:36 PM,https://www.instagram.com/p/B6MU4A4Hu7C,2650,3,33647,Yes,,"@Tiktok,@simplysatisfyinguk,@simplysatisfyinguk,@simplysatisfyinguk","Wow this is cool!
•
Check out my story and bio link!
•
•
•
follow @ heilocosmetics on @Tiktok - credit to them 🙌🏻⬇️
•
•
Follow: @simplysatisfyinguk 
Follow: @simplysatisfyinguk
Follow: @simplysatisfyinguk •
•
•
#glossyslime #squishies #asmrvideo #satisfyingsounds#thwocking #slimepressing #jigglyslime #crunchyfloam#anxietyrelief #satisfyingfloam #fishbowlslime #sizzle#jellycubeslime #icebergslime #bubblepopping #daisoclay#crunchyfloam #slimerepost #slimerecipe
#prettyslime #sensory #destress #thickslime #slimemixing #glitterslime #satisfyingsoap #clayslime#floralfoam #satisfyingvideos",
2111788045125473936_3781958475,8/16/2019 2:13:00 PM,https://www.instagram.com/p/B1OlAnOntaQ,2601,5,27559,Yes,,@cjsitalianiceandcustard,"Summer cantaloupe ice cream!
•
•
Credit: @cjsitalianiceandcustard
•
•
#slime #clearslime #slimeusa #slimer #slimes#usaslime #IceRolls  #slimereview #slimelovers #icecreamporn #slimevideo #slimepoking #slimeshop #slimestore#slimereview #slimewondernotice #slimestore #talisatossell#clearslime #usaslime #fluffyslime #IceCream",
2110558014004966630_3781958475,8/14/2019 9:29:18 PM,https://www.instagram.com/p/B1KNVTenrTm,2595,4,26564,Yes,,@hydraulicpresschannel,"Is this the strongest drinking glass ever?! 😱🥛💥
•
•
Credit: @hydraulicpresschannel •
•
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2216410997036415320_3781958475,1/7/2020 10:40:15 PM,https://www.instagram.com/p/B7CRg8Kn_lY,2583,31,40370,Yes,,"@batt.ly,@simplysatisfyinguk,@simplysatisfyinguk,@simplysatisfyinguk","The puppies! 😍💙
•
•
dog or cat?
•
•
•Make sure you liked and comment⬇️⬇️
•
•
•follow @batt.ly - credit to them 🙌🏻⬇️
•
•
Follow: @simplysatisfyinguk 
Follow: @simplysatisfyinguk 
Follow: @simplysatisfyinguk •
•
•
#glossyslime #squishies #asmrvideo #satisfyingsounds#thwocking #slimepressing #jigglyslime #crunchyfloam#anxietyrelief #satisfyingfloam #fishbowlslime #sizzle#jellycubeslime #icebergslime #bubblepopping #daisoclay#crunchyfloam #slimerepost #slimerecipe
#prettyslime #sensory #destress #thickslime #slimemixing #glitterslime #satisfyingsoap #clayslime#floralfoam #satisfyingvideos",
2234464139330003458_3781958475,2/1/2020 8:28:41 PM,https://www.instagram.com/p/B8CaUvIHSIC,2552,13,46675,Yes,,"@simplysatisfyinguk,@simplysatisfyinguk,@simplysatisfyinguk,@simplysatisfyinguk,@simplysatisfyinguk,@simplysatisfyinguk","LINK IN BIO Check out our new YouTube Channel 🤩 
@simplysatisfyinguk @simplysatisfyinguk
Do you want longer more satisfying videos that you can watch till your heart is content - then our YouTube channel will be the perfect place for you! Follow follow satisfying content, ice rolls, sleep easier with our help and be relaxed all over! 😄
@simplysatisfyinguk @simplysatisfyinguk
@simplysatisfyinguk @simplysatisfyinguk 
LETS GET TO 1K SUBSCRIBERS! 
LINK IN BIO
•
•
•
#satisfyingvideo #slime #slimevideos #slimevideo #crushing#satisfying #satisfyingslimes #slimetutorial #slimepressing#slimevids #slimegoals #asmrsoap #slimeyvideo#asmrcommunity #bestslime #slimereview #asmrsounds#slimevideosdaily #instaslime #foodporndaily #slimeworld#crunchyslime #soapcutting #slimer #satisfy #diys#slimeyslime #satisfyingslime #diy #oddlysatisfying",
2110082137878009469_3781958475,8/14/2019 5:44:06 AM,https://www.instagram.com/p/B1IhIZTHZZ9,2552,2,28666,Yes,,@pan_n_ice,"🥞PAN-N-ICE PANCAKE🥞
•
Credit: @pan_n_ice
•
📍Manchester, Selfridges Trafford Centre
📍London, Westfield White City
•
•
#satisfyingvideos #oddlysatisfying #satisfy #asmr#asmreating #asmrfood #asmrwhispering#asmrslimesounds #asmreatingsounds #asmrcutting#asmrsound #asmrtapping #asmrcrunchy #asmrcommunity#slime #slimesmoothie #explore #explorepage #food #foodporn #yum #instafood #pancake #yummy#amazing #instagood #photooftheday #sweet #lunch",
2109479953616357388_3781958475,8/13/2019 9:47:37 AM,https://www.instagram.com/p/B1GYNdgHEgM,2501,8,16506,Yes,,@hydraulicpresschannel,"hydraulic pressing candles 😩😻 tag someone to satisfy them 
by @hydraulicpresschannel
•
•
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
